Start,End
5446.56,5448.16
5448.16,5453.8
5453.8,5455.68
5455.68,5457.68
5457.68,5460.04
5460.04,5465.52
5465.52,5467.68
5467.68,5470.4
5470.4,5470.8
5470.8,5472.2
5472.2,5477.04
5477.04,5478.8
5478.8,5481.52
5481.52,5482.96
5482.96,5485.24
5485.24,5485.44
5485.44,5486.52
5486.52,5488.88
5488.88,5490.4
5490.4,5495.84
5495.84,5499.64
5499.64,5501.64
5501.64,5503.4
5503.4,5505.52
5505.52,5508.12
5508.12,5511.04
5511.04,5512.48
5512.48,5513.92
5513.92,5522.6
5522.6,5524.56
5524.56,5525.88
5525.88,5527.84
5527.84,5532.72
5532.72,5538.68
5538.68,5547.04
5547.04,5551.6
5551.6,5553.6
5553.6,5555.24
5555.24,5556.68
5556.68,5560.64
5560.64,5563.24
5563.24,5565.2
5565.2,5567.16
5567.16,5571.96
5571.96,5581.84
5581.84,5586.48
5586.48,5588.48
5588.48,5590.48
5590.48,5594.48
5594.48,5602.4
5602.4,5605.36
5605.36,5611.4
5611.4,5613.96
5613.96,5616.96
5616.96,5621.28
5621.28,5626.48
5626.48,5630.4
5630.4,5633.0
5633.0,5638.16
5638.16,5641.84
5641.84,5648.36
5648.36,5649.8
5649.8,5653.4
5653.4,5662.6
5662.6,5670.72
5670.72,5697.64
5697.64,5701.16
5701.16,5707.88
5707.88,5711.12
5711.12,5734.0
5734.0,5741.0
5741.0,5747.32
5747.32,5749.64
5749.64,5753.0
5753.0,5755.44
5755.44,5760.4
5760.4,5762.68
5762.68,5767.56
5767.56,5769.56
5769.56,5774.96
5774.96,5777.0
5777.0,5780.04
5780.04,5783.12
5783.12,5785.36
5785.36,5791.32
5791.32,5793.2
5793.2,5795.88
5795.88,5802.88
5802.88,5807.92
5807.92,5810.0
5810.0,5814.36
5814.36,5816.96
5816.96,5819.44
5819.44,5822.04
5822.04,5822.88
5822.88,5827.2
5827.2,5830.56
5830.56,5834.28
5834.28,5836.88
5836.88,5839.6
5839.6,5840.6
5840.6,5842.2
5842.2,5843.32
5843.32,5845.76
5845.76,5846.4
5846.4,5848.96
5848.96,5850.36
5850.36,5854.56
5854.56,5856.16
5856.16,5859.52
5859.52,5861.52
5861.52,5865.16
5865.16,5866.4
5866.4,5874.04
5874.04,5875.2
5875.2,5877.72
5877.72,5878.64
5878.64,5879.84
5879.84,5882.24
5882.24,5883.4
5883.4,5884.92
5884.92,5886.24
5886.24,5893.16
5893.16,5896.4
5896.4,5899.52
5899.52,5901.64
5901.64,5910.48
5910.48,5932.84
5932.84,5934.4
5934.4,5943.48
5943.48,5945.04
5945.04,5948.44
5948.44,5953.72
5953.72,5959.4
5959.4,5962.96
5962.96,5965.4
5965.4,5978.04
5978.04,5981.08
5981.08,5989.8
5989.8,5993.08
5993.08,5997.08
5997.08,6009.36
6009.36,6014.0
6014.0,6017.28
6017.28,6019.72
6019.72,6022.88
6022.88,6024.68
6024.68,6025.36
6025.36,6027.6
6027.6,6030.84
6030.84,6033.08
6033.08,6033.96
6033.96,6035.16
6035.16,6036.16
6036.16,6037.28
6037.28,6037.64
6037.64,6039.16
6039.16,6042.84
6042.84,6045.6
6045.6,6046.72
6046.72,6048.6
6048.6,6050.28
6050.28,6051.4
6051.4,6052.48
6052.48,6057.68
6057.68,6063.2
6063.2,6076.2
6076.2,6079.32
6079.32,6079.88
6079.88,6085.96
6085.96,6087.32
6087.32,6091.6
6091.6,6099.32
6099.32,6105.64
6105.64,6107.72
6107.72,6110.68
6110.68,6112.28
6112.28,6124.84
6124.84,6136.44
6136.44,6140.96
6140.96,6147.72
6147.72,6165.72
6165.72,6167.48
6167.48,6170.16
6170.16,6175.56
6175.56,6180.64
6180.64,6207.32
6207.32,6214.16
6214.16,6218.96
6218.96,6221.24
6221.24,6227.48
6227.48,6237.84
6237.84,6244.16
6244.16,6263.32
6263.32,6266.52
6266.52,6272.16
6272.16,6275.4
6275.4,6279.48
6279.48,6281.4
6281.4,6286.04
6286.04,6291.64
6291.64,6299.32
6299.32,6302.6
6302.6,6308.88
6308.88,6314.6
6314.6,6319.52
6319.52,6331.92
6331.92,6335.4
6335.4,6336.28
6336.28,6338.84
6338.84,6347.16
6347.16,6364.2
6364.2,6368.4
6368.4,6370.8
6370.8,6373.64
6373.64,6375.2
6375.2,6377.24
6377.24,6378.4
6378.4,6381.76
6381.76,6385.92
6385.92,6388.12
6388.12,6396.44
6396.44,6409.36
6409.36,6423.56
6423.56,6425.24
6425.24,6429.4
6429.4,6435.48
6435.48,6438.84
6438.84,6441.08
6441.08,6446.44
6446.44,6459.2
6459.2,6465.28
6465.28,6475.44
6475.44,6485.08
6485.08,6496.72
6496.72,6498.84
6498.84,6505.8
6505.8,6508.08
6508.08,6512.48
6512.48,6558.08
6558.08,6560.0
6560.0,6561.16
6561.16,6568.92
6568.92,6571.0
6571.0,6573.96
6573.96,6576.32
6576.32,6580.84
6580.84,6588.88
6588.88,6591.88
6591.88,6596.52
6596.52,6601.08
6601.08,6602.56
6602.56,6604.44
6604.44,6609.44
6609.44,6611.56
6611.56,6615.8
6615.8,6619.28
6619.28,6627.72
6627.72,6629.64
6629.64,6634.44
6634.44,6636.64
6636.64,6645.36
6645.36,6654.52
6654.52,6663.8
6663.8,6673.44
6673.44,6686.44
6686.44,6690.04
6690.04,6690.88
6690.88,6697.16
6697.16,6699.12
6699.12,6700.96
6700.96,6704.24
6704.24,6705.44
6705.44,6709.52
6709.52,6710.72
6710.72,6712.68
6712.68,6716.72
6716.72,6723.48
6723.48,6728.92
6728.92,6732.2
6732.2,6734.6
6734.6,6739.2
6739.2,6742.12
6742.12,6743.6
6743.6,6744.6
6744.6,6748.48
6748.48,6752.44
6752.44,6754.12
6754.12,6755.68
6755.68,6759.64
6759.64,6761.96
6761.96,6764.48
6764.48,6768.16
6768.16,6770.92
6770.92,6773.08
6773.08,6776.2
6776.2,6778.0
6778.0,6780.36
6780.36,6782.56
6782.56,6785.76
6785.76,6787.48
6787.48,6788.72
6788.72,6791.6
6791.6,6793.88
6793.88,6797.56
6797.56,6799.88
6799.88,6803.08
6803.08,6807.44
6807.44,6812.48
6812.48,6824.96
6824.96,6826.72
6826.72,6834.96
6834.96,6836.08
6836.08,6840.08
6840.08,6842.44
6842.44,6849.04
6849.04,6873.24
6873.24,6879.04
6879.04,6883.56
6883.56,6887.64
6887.64,6891.76
6891.76,6898.96
6898.96,6911.64
6911.64,6921.28
6921.28,6926.52
6926.52,6933.88
6933.88,6938.16
6938.16,6941.12
6941.12,6948.24
6948.24,6952.64
6952.64,6953.6
6953.6,6957.64
6957.64,6961.0
6961.0,6967.44
6967.44,6969.4
6969.4,6983.76
6983.76,6998.6
6998.6,7001.32
7001.32,7008.92
7008.92,7013.08
7013.08,7271.4
